# cat cat_m83_master_may_21_2014.txt | awk '{print $1, $2, $3, $4, $12, $26, $29}' > cat_m83_master_may_21_2014.reduced.txt
 x   y     ra           dec       mv   mass  age 
3137 3390 204.3145093 -29.8567914 -4.488 8.71 4422.
3145 2926 204.3144077 -29.8619009 -5.636 8.06 6511.8
3150 3220 204.3143443 -29.8586614 -5.59 7.72 2556.6
3155 4335 204.3142812 -29.8464019 -6.917 6.64 1513.4
3158 3091 204.3142365 -29.8600804 -4.604 10.3 296316.5
3170 2078 204.3140904 -29.8712289 -5.658 8.06 4152.8
3175 3971 204.3140274 -29.8504059 -6.007 8.66 13763.8
3177 2924 204.3139955 -29.8619174 -6.472 8.06 6948.1
3193 1621 204.3137985 -29.8762558 -5.438 8.66 6074.9
3197 1146 204.3137476 -29.8814808 -5.38 8.86 8426.3
3201 2564 204.3136909 -29.8658774 -5.523 8.71 7169.
3212 2030 204.3135512 -29.8717513 -4.927 8.36 2410.4
3214 2693 204.3135261 -29.8644584 -5.651 8.21 4920.7
3219 3700 204.313463 -29.8533869 -5.384 8.41 3921.9
3222 3743 204.3134249 -29.8529084 -5.837 8.56 7430.8
3226 3215 204.313374 -29.8587164 -5.79 8.26 8452.
3232 3866 204.3133045 -29.8515554 -5.144 8.31 2759.5
3250 3044 204.3130759 -29.8605974 -8.107 8.21 37355.
3252 3638 204.3130444 -29.8540689 -6.605 8.41 12075.4
3260 2811 204.312949 -29.8631658 -4.786 8.36 2380.8
3263 4421 204.3129052 -29.8454504 -7.071 8.76 36719.1
3265 4659 204.3128799 -29.8428324 -5.432 8.41 4099.2
3286 2079 204.3126189 -29.8712123 -5.243 7.96 3596.2
3302 2065 204.3124096 -29.8713718 -6.07 8.06 12285.2
3311 4409 204.3122964 -29.8455824 -5.23 8.31 8110.8
3332 1461 204.3120351 -29.8780158 -7.475 8.71 43277.2
3344 4598 204.311878 -29.8435089 -8.912 8.36 94643.
3351 4443 204.3117892 -29.8452139 -6.566 8.01 13636.3
3352 2877 204.3117757 -29.8624343 -5.55 8.06 3342.8
3352 3866 204.3117762 -29.8515553 -6.263 8.51 10190.7
3366 3098 204.3116046 -29.8600088 -5.313 8.21 2849.4
3379 3054 204.3114397 -29.8604873 -5.132 8.26 3436.9
3384 2504 204.3113696 -29.8665428 -5.64 8.06 3229.
3385 1107 204.3113562 -29.8819043 -4.376 9.06 7930.4
3391 1530 204.3112803 -29.8772568 -5.924 8.96 18053.9
3400 1112 204.3111659 -29.8818548 -5.808 8.76 10201.2
3405 3315 204.3111101 -29.8576218 -6.297 8.06 7480.7
3419 4557 204.3109332 -29.8439598 -4.76 8.81 4289.
3425 4851 204.3108573 -29.8407203 -5.782 9.06 18094.1
3425 4492 204.3108571 -29.8446748 -4.626 8.76 4607.4
3438 3051 204.310685 -29.8605203 -5.239 8.06 3175.3
3443 4365 204.3106224 -29.8460663 -4.885 8.56 3092.
3452 1573 204.3105065 -29.8767837 -5.727 8.06 4172.8
3479 3030 204.3101649 -29.8607568 -5.685 8.26 4263.4
3481 1338 204.3101384 -29.8793632 -4.296 9.16 6061.7
3496 2382 204.3099552 -29.8678792 -4.756 7.86 1156.2
3509 4173 204.3097852 -29.8481783 -4.191 9.78 17823.5
3510 3032 204.3097781 -29.8607347 -4.779 8.61 4591.8
3526 4157 204.309576 -29.8483543 -5.511 8.71 7974.4
3527 2456 204.309562 -29.8670707 -4.895 8.96 6598.6
3534 4385 204.3094747 -29.8458463 -6.493 6.1 1900.
3544 1685 204.3093394 -29.8755517 -5.301 7.32 4283.5
3546 4423 204.3093162 -29.8454337 -8.191 6.64 3868.
3559 1700 204.3091492 -29.8753812 -4.795 6.6 188.7
3560 3036 204.3091375 -29.8606852 -4.869 8.66 8188.8
3560 4772 204.3091389 -29.8415892 -5.409 8.81 9863.6
3583 4888 204.3088537 -29.8403187 -4.97 8.06 3739.6
3585 2443 204.30882 -29.8672082 -4.548 9.89 30748.1
3594 1117 204.308711 -29.8817941 -5.667 8.06 3948.4
3613 2864 204.3084651 -29.8625772 -5.344 8.76 6653.5
3633 4223 204.308219 -29.8476337 -5.99 7.91 7220.3
3645 3265 204.308066 -29.8581716 -4.749 9.16 7713.2
3651 3329 204.3079836 -29.8574676 -5.289 8.81 7852.3
3653 1350 204.3079627 -29.8792366 -5.213 8.36 3136.8
3664 1559 204.307817 -29.8769321 -6.536 8.01 8289.7
3669 1474 204.3077599 -29.8778671 -5.651 8.06 3261.8
3691 3071 204.3074823 -29.8603056 -6.38 6.62 1000.6
3692 3430 204.30747 -29.8563511 -5.969 8.96 18817.9
3693 2048 204.3074496 -29.8715531 -7.653 7.7 14023.
3707 2208 204.3072722 -29.8697986 -6.385 8.91 23537.6
3719 1688 204.3071194 -29.8755131 -5.291 8.06 3973.2
3725 3207 204.3070512 -29.8588096 -5.246 8.76 6079.3
3730 2208 204.3069804 -29.8697986 -5.986 8.06 4440.8
3751 2930 204.3067148 -29.8618566 -4.852 9.21 19201.6
3757 1846 204.3066375 -29.8737805 -4.492 8.56 2153.
3766 1805 204.3065233 -29.8742315 -4.611 8.21 2686.3
3773 1962 204.306441 -29.872499 -6.237 8.06 5595.8
3781 1355 204.3063389 -29.8791815 -5.751 7.96 3383.5
3794 1832 204.3061745 -29.8739345 -4.351 9.21 14437.7
3816 4913 204.3058989 -29.8400435 -5.762 8.36 7399.6
3828 870 204.3057421 -29.8845164 -5.517 8.31 5219.4
3839 1671 204.3056035 -29.8756999 -5.353 8.06 2478.9
3847 1888 204.3054959 -29.8733129 -6.346 8.06 7379.5
3851 1410 204.3054446 -29.8785764 -4.59 8.36 1767.2
3851 1827 204.3054451 -29.8739839 -5.561 8.01 5095.4
3852 4788 204.3054423 -29.841413 -4.8 8.76 4031.4
3852 3306 204.3054342 -29.857715 -5.573 8.06 3621.
3871 2009 204.3051916 -29.8719874 -5.819 8.06 3807.7
3874 1266 204.305159 -29.8801549 -4.937 8.36 2432.7
3879 2642 204.3050909 -29.8650244 -5.111 8.86 6577.1
3888 2074 204.304976 -29.8712669 -5.14 8.36 3298.6
3891 3676 204.30494 -29.8536449 -6.171 7.7 6077.4
3893 1102 204.3049114 -29.8819589 -5.127 8.66 4561.8
3922 2559 204.3045517 -29.8659374 -6.753 8.01 12075.3
3968 3618 204.3039696 -29.8542828 -6.344 8.06 12499.8
3995 4596 204.3036285 -29.8435303 -6.126 8.66 11448.2
4000 3954 204.3035579 -29.8505868 -7.152 8.66 39513.
4001 2776 204.3035499 -29.8635448 -6.596 8.46 12850.2
4003 2132 204.3035236 -29.8706343 -6.744 7.81 6809.1
4008 2350 204.3034605 -29.8682308 -7.63 8.06 21408.4
4010 1370 204.3034337 -29.8790162 -6.598 7.49 10099.5
4014 4906 204.3033817 -29.8401203 -6.218 8.06 5498.7
4028 1963 204.3032063 -29.8724877 -7.541 7.91 18827.7
4028 1389 204.3032054 -29.8788017 -6.938 7.12 11739.1
4037 4651 204.3030897 -29.8429198 -5.114 8.96 8073.3
4043 3551 204.3030183 -29.8550197 -5.379 8.51 4514.4
4053 4258 204.3028862 -29.8472483 -5.287 8.41 4034.
4059 2611 204.302814 -29.8653652 -5.455 8.46 4492.7
4072 1359 204.3026472 -29.8791372 -5.54 7.86 2380.4
4084 2744 204.3024971 -29.8638967 -6.26 8.91 33567.8
4093 4845 204.3023798 -29.8407857 -6.615 8.46 13077.1
4098 4132 204.3023216 -29.8486287 -6.401 7.96 5805.6
4106 2878 204.3022182 -29.8624227 -5.028 8.41 2825.5
4119 3952 204.3020487 -29.8506142 -4.581 9.06 6348.3
4122 4366 204.3020176 -29.8460547 -5.286 8.36 4001.7
4124 1437 204.3019876 -29.8782736 -5.858 9.01 28249.3
4141 3782 204.3017757 -29.8524841 -4.626 10.3 83007.2
4154 2491 204.3016024 -29.8666851 -7.431 7.91 14263.8
4162 4844 204.3015048 -29.8408021 -5.326 8.36 3480.9
4163 4075 204.3014908 -29.8492556 -4.732 8.81 4179.8
4170 2135 204.3014052 -29.870601 -5.898 7.32 1921.5
4177 2963 204.3013178 -29.8614931 -6.004 8.06 4788.3
4186 2924 204.3012036 -29.8619165 -5.725 8.36 7584.5
4201 2449 204.3010125 -29.8671415 -6.721 7.81 10058.4
4205 2778 204.3009623 -29.8635225 -6.448 7.86 11792.5
4209 2915 204.3009055 -29.8620155 -6.137 8.31 19832.7
4210 3810 204.3009006 -29.852176 -6.093 8.61 10825.9
4222 3903 204.3007486 -29.8511475 -7.877 6.64 3664.
4223 4227 204.3007365 -29.8475835 -5.501 8.06 2840.9
4223 2704 204.3007275 -29.864342 -5.035 8.86 9812.9
4238 3229 204.3005382 -29.8585615 -6.078 6.52 1310.1
4245 2818 204.3004487 -29.8630825 -5.479 8.56 5343.6
4247 4314 204.3004259 -29.8466265 -9.246 7.58 53426.5
4254 4893 204.3003445 -29.840263 -6.819 6.64 1093.2
4274 2470 204.3000865 -29.8669104 -6.977 7.96 9868.4
4276 3830 204.3000573 -29.8519559 -5.808 8.41 5795.6
4281 3921 204.3000004 -29.8509494 -8.537 8.66 105472.5
4285 4020 204.2999435 -29.8498659 -5.732 8.76 11345.2
4287 1846 204.2999205 -29.8737799 -3.668 10.24 117244.
4295 1897 204.2998128 -29.8732134 -3.182 9.63 22962.8
4296 2873 204.2998019 -29.8624774 -6.34 8.06 9845.2
4303 3722 204.2997146 -29.8531384 -5.124 6.64 389.4
4304 4085 204.2997026 -29.8491454 -5.517 8.36 4150.4
4307 4744 204.2996721 -29.8419019 -5.13 8.71 4991.8
4319 2951 204.2995103 -29.8616193 -6.278 8.71 14370.1
4330 4440 204.2993799 -29.8452404 -5.458 8.01 3454.4
4339 4688 204.2992599 -29.8425123 -6.11 8.06 10686.2
4346 4675 204.2991711 -29.8426608 -6.192 8.06 5368.6
4348 3891 204.2991506 -29.8512793 -6.042 8.46 7714.5
4376 1566 204.2987846 -29.8768597 -5.844 8.71 9635.2
4384 2179 204.2986843 -29.8701167 -6.171 7.91 10174.6
4389 2087 204.298627 -29.8711287 -5.413 8.06 4714.8
4389 2107 204.2986271 -29.8709032 -4.552 8.86 4688.1
4399 1687 204.2984994 -29.8755287 -4.923 8.16 2371.5
4432 3855 204.2980788 -29.8516752 -6.062 9.16 29072.
4443 3605 204.2979388 -29.8544306 -7.29 8.86 55039.8
4456 2535 204.2977781 -29.8662006 -7.386 7.86 13821.8
4465 4588 204.2976618 -29.8436176 -5.203 8.46 3562.1
4469 4648 204.2976175 -29.8429576 -4.932 8.41 3469.8
4472 1265 204.2975661 -29.8801705 -5.285 8.56 4469.3
4487 1635 204.2973766 -29.876095 -5.778 8.26 6608.2
4502 931 204.2971912 -29.883839 -5.308 8.61 4953.9
4504 974 204.2971659 -29.8833715 -5.02 8.41 4488.1
4509 2098 204.2971048 -29.8710075 -7.516 7.86 14690.8
4516 1619 204.2970087 -29.8762765 -5.332 8.81 7263.7
4527 1543 204.296869 -29.8771069 -5.384 8.91 18949.7
4528 1491 204.2968625 -29.8776844 -6.412 9.44 73879.4
4535 4420 204.29678 -29.8454655 -7.487 8.36 43228.3
4551 3787 204.2965694 -29.8524285 -7.385 7.52 10639.4
4551 3775 204.2965694 -29.852555 -7.674 7.65 15279.3
4563 1975 204.2964132 -29.8723604 -6.436 8.06 8502.4
4583 4814 204.2961722 -29.8411259 -6.112 8.31 9028.6
4585 3722 204.2961444 -29.8531379 -5.443 7.28 3462.5
4600 1699 204.2959496 -29.8753963 -6.903 7.86 9394.8
4602 2022 204.2959186 -29.8718378 -6.755 7.68 11407.8
4612 2077 204.2957982 -29.8712383 -5.24 8.06 4795.4
4629 1520 204.295575 -29.8773598 -6.627 7.65 22504.2
4630 3993 204.2955743 -29.8501623 -6.105 8.21 5909.5
4638 1602 204.2954673 -29.8764632 -7.491 8.66 40247.6
4640 3640 204.2954466 -29.8540453 -5.721 8.86 11535.5
4644 1665 204.2953913 -29.8757647 -5.299 8.06 6039.3
4659 4813 204.295202 -29.8411423 -5.195 8.31 4627.9
4663 3133 204.2951474 -29.8596222 -5.9 8.06 4102.6
4666 3063 204.2951092 -29.8603922 -5.288 8.36 3361.2
4670 4079 204.2950672 -29.8492162 -7.052 7.96 15044.
4705 4597 204.2946245 -29.8435127 -5.696 8.31 4588.
4711 2848 204.2945442 -29.8627516 -5.079 8.36 2772.6
4715 2100 204.2944917 -29.8709796 -4.664 8.66 4765.4
4719 3895 204.2944389 -29.8512401 -5.821 8.51 6782.7
4719 2365 204.2944352 -29.8680701 -4.703 8.81 5459.5
4737 4816 204.2942192 -29.8411091 -5.389 8.51 4556.2
4740 4688 204.2941745 -29.8425116 -6.879 7.36 14357.5
4744 4311 204.2941229 -29.8466641 -6.85 7.68 21129.2
4756 2883 204.2939672 -29.862372 -5.095 8.36 2813.8
4765 4714 204.2938639 -29.842231 -6.035 8.81 14718.9
4787 3508 204.2935819 -29.855497 -6. 8.86 14915.5
4799 3980 204.2934309 -29.850305 -7.204 8.31 19513.8
4819 4510 204.2931786 -29.8444694 -5.523 8.36 8447.5
4824 4557 204.2931153 -29.8439579 -5.709 8.86 41560.1
4829 3927 204.2930439 -29.8508824 -5.593 7.86 2499.5
4830 3402 204.2930362 -29.8566629 -8.294 7.54 40568.8
4837 3358 204.292941 -29.8571414 -8.583 7.54 29416.6
4840 2755 204.2929014 -29.8637798 -8.655 7.72 45622.1
4844 2821 204.2928508 -29.8630538 -6.821 8.06 12854.8
4860 4065 204.2926511 -29.8493643 -7.877 7.56 14707.4
4891 3426 204.2922563 -29.8563932 -6.896 7.57 9130.6
4910 3353 204.2920214 -29.8572017 -7.525 6.64 2498.3
4955 4389 204.2914535 -29.8458056 -6.449 7.7 6206.4
5008 4563 204.2907818 -29.843886 -4.63 8.21 1519.
5039 3945 204.2903869 -29.8506839 -7.41 8.36 30017.
5058 4592 204.2901478 -29.8435669 -6.1 8.31 11295.4
5107 4397 204.2895258 -29.8457172 -4.884 9.16 9823.7
5133 4601 204.2891904 -29.8434732 -4.828 9.16 11802.
